id,url,name,type,language,genres,status,runtime,premiered,officialSite,schedule,rating,weight,network,webChannel,externals,image,summary,updated,_links
133,http://www.tvmaze.com/shows/133/elementary,Elementary,Scripted,English,"['Drama', 'Crime', 'Mystery']",Ended,60.0,2012-09-27,http://www.cbs.com/shows/elementary/,"{'time': '22:00', 'days': ['Thursday']}",{'average': 8.3},96,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30750, 'thetvdb': 255316, 'imdb': 'tt2191671'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/195/488201.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/195/488201.jpg'}","<p><b>Elementary </b>is a modern-day take on the classic Sherlock Holmes story about a crime-solving duo that cracks the NYPD's most impossible cases. Following his fall from grace in London and a stint in rehab, eccentric Sherlock escapes to Manhattan where his wealthy father forces him to live with his worst nightmare - a sober companion, Dr. Watson.</p>",1600568005,"{'self': {'href': 'http://api.tvmaze.com/shows/133'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1688319'}}"
134,http://www.tvmaze.com/shows/134/heroes,Heroes,Scripted,English,"['Action', 'Science-Fiction']",Ended,60.0,2006-09-25,,"{'time': '21:00', 'days': ['Monday']}",{'average': 7.7},90,"{'id': 1, 'name': 'NBC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 8172, 'thetvdb': 79501, 'imdb': 'tt0813715'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/1904.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/1904.jpg'}","<p>This epic chronicles the lives of ordinary people who discover they possess extraordinary abilities. As a total eclipse casts a shadow across the globe, viewers follow a genetics professor in India whose father's disappearance leads him to uncover a secret theory<i>—</i>there are people with super powers living among us. A young dreamer tries to convince his politician brother that he can fly. A high school cheerleader learns that she is totally indestructible. A Las Vegas stripper, struggling to make ends meet to support her young son, uncovers that her mirror image has a secret. A prison inmate mysteriously finds himself waking up outside of his cell. A gifted artist, whose drug addiction is destroying his life and the relationship with his girlfriend, can paint the future. A down-on-his-luck beat cop can hear people's thoughts, including the secrets of a captured terrorist. In Japan, a young man develops a way to stop time through sheer will power. Their ultimate destiny is nothing less than saving the world.</p>",1573660610,"{'self': {'href': 'http://api.tvmaze.com/shows/134'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/10817'}}"
136,http://www.tvmaze.com/shows/136/the-mccarthys,The McCarthys,Scripted,English,"['Comedy', 'Family']",Ended,30.0,2014-10-30,,"{'time': '21:00', 'days': ['Saturday']}",{'average': 6.5},4,"{'id': 2, 'name': 'CBS', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 34589, 'thetvdb': 281625, 'imdb': 'tt3434378'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/1900.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/1900.jpg'}","<p><b>The McCarthys</b> is a multi-camera comedy about a close-knit, sports-crazed Boston family whose somewhat athletically challenged son, Ronny, is chosen by his father to be his assistant high school basketball coach, much to the surprise of his more qualified siblings. Ronny wants nothing more than to move away, join the singles scene and find a partner. His distraught mother, Marjorie is not upset that her favorite son is gay, but that he wants to leave Boston and his family.</p><p>Ronny's plans change, however, when his politically incorrect and outspoken father, Arthur stuns everyone with his choice for an assistant. Touched by his father's offer, Ronny embarks on a completely different future and he can be sure that his loving family, including his twin brothers Sean and Gerard and his sister Jackie, are going to have a very vocal opinion about it.</p>",1574385521,"{'self': {'href': 'http://api.tvmaze.com/shows/136'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/122990'}}"
137,http://www.tvmaze.com/shows/137/cristela,Cristela,Scripted,English,"['Comedy', 'Legal']",Ended,30.0,2014-10-10,,"{'time': '20:30', 'days': ['Friday']}",{'average': 7.1},0,"{'id': 3, 'name': 'ABC', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 37356, 'thetvdb': 281616, 'imdb': 'tt3729144'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/1932.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/1932.jpg'}",<p>Cristela's dream of becoming a lawyer is something her traditional Mexican-American family doesn't quite understand. She's entering her sixth year of law school after juggling home obligations and working multiple jobs to pay her way.</p>,1507467424,"{'self': {'href': 'http://api.tvmaze.com/shows/137'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/151446'}}"
138,http://www.tvmaze.com/shows/138/the-leftovers,The Leftovers,Scripted,English,"['Drama', 'Science-Fiction', 'Thriller']",Ended,60.0,2014-06-29,http://www.hbo.com/the-leftovers,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.2},87,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 34506, 'thetvdb': 269689, 'imdb': 'tt2699128'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/107/267799.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/107/267799.jpg'}","<p>Three years after millions of people—some 2% of the world's population—vanished into thin air, residents of Mapleton, NY weigh the pros and cons of a ""Heroes Day"" tribute to the local ""Departed"". Attempting to maintain a sense of normalcy in his strained community, police chief Kevin Garvey faces additional challenges at home with his daughter, Jill, who's lost in a cloud of apathy with her friend Aimee, and son, Tom, who has gravitated to a cult led by the charismatic Holy Wayne. Also of concern is a silent, white-clad group of chain-smoking men and women called the Guilty Remnant, who team up in pairs to stake out people and places around town. As tension in Mapleton escalates, the lives of Laurie, an unexpected member of the Guilty Remnant, and Meg, a recently engaged young woman, converge.</p>",1576743061,"{'self': {'href': 'http://api.tvmaze.com/shows/138'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1107143'}}"
139,http://www.tvmaze.com/shows/139/girls,Girls,Scripted,English,"['Drama', 'Romance']",Ended,30.0,2012-04-15,http://www.hbo.com/girls,"{'time': '22:00', 'days': ['Sunday']}",{'average': 6.8},92,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30124, 'thetvdb': 220411, 'imdb': 'tt1723816'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/31/78286.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/31/78286.jpg'}",<p>This Emmy winning series is a comic look at the assorted humiliations and rare triumphs of a group of girls in their 20s.</p>,1611310521,"{'self': {'href': 'http://api.tvmaze.com/shows/139'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1079686'}}"
140,http://www.tvmaze.com/shows/140/looking,Looking,Scripted,English,"['Drama', 'Comedy', 'Romance']",Ended,30.0,2014-01-19,http://www.hbo.com/looking,"{'time': '22:00', 'days': ['Sunday']}",{'average': 6.8},76,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 37412, 'thetvdb': 274337, 'imdb': 'tt2581458'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/1961.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/1961.jpg'}","<p><b>Looking</b> offers up the unfiltered experiences of three close friends living - and loving - in modern-day San Francisco. Friendship may bind them, but each is at a markedly different point in his journey: Patrick is the 29-year-old video game designer getting back into the dating world in the wake of his ex's engagement; aspiring artist Agustín, 31, is questioning the idea of monogamy amid a move to domesticate with his boyfriend; and the group's oldest member - longtime waiter Dom, 39 - is facing middle age with romantic and professional dreams still unfulfilled.</p><p>The trio's stories intertwine and unspool dramatically as they search for happiness and intimacy in an age of unparalleled choices - and rights - for gay men. Also important to the ‘Looking' mix is the progressive, unpredictable, sexually open culture of the Bay Area, with real San Francisco locations serving as a backdrop for the group's lives. Rounding out the ‘Looking' world are a bevy of dynamic gay men including Kevin, Lynn, and Richie, as well as a wide-range of supporting characters like Dom's roommate Doris, Agustín's boyfriend Frank, and Patrick's co-worker Owen.</p>",1603939909,"{'self': {'href': 'http://api.tvmaze.com/shows/140'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/131209'}}"
141,http://www.tvmaze.com/shows/141/getting-on,Getting On,Scripted,English,"['Comedy', 'Medical']",Ended,30.0,2013-11-24,http://www.hbo.com/getting-on,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.8},4,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 35136, 'thetvdb': 270735, 'imdb': 'tt2342652'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/1970.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/1970.jpg'}","<p>From creators Mark V. Olsen and Will Scheffer, the series follows the daily lives of nurses and doctors as they struggle with the darkly comic realities of caring for the elderly in an overwhelmed healthcare system, skewering the petty bureaucracies of modern medical practice in America.</p>",1577696647,"{'self': {'href': 'http://api.tvmaze.com/shows/141'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/479291'}}"
142,http://www.tvmaze.com/shows/142/veep,Veep,Scripted,English,['Comedy'],Ended,30.0,2012-04-22,http://www.hbo.com/veep/,"{'time': '22:30', 'days': ['Sunday']}",{'average': 8.1},91,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28149, 'thetvdb': 237831, 'imdb': 'tt1759761'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/189/472887.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/189/472887.jpg'}","<p>Former Senator Selina Meyer has accepted the call to serve as Vice President of the United States. The job is nothing like she imagined and everything she was warned about. <b>Veep</b> follows Meyer and her staff as they attempt to make their mark and leave a lasting legacy, without getting tripped up in the day-to-day political games that define Washington.</p>",1612060462,"{'self': {'href': 'http://api.tvmaze.com/shows/142'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1610420'}}"
143,http://www.tvmaze.com/shows/143/silicon-valley,Silicon Valley,Scripted,English,['Comedy'],Ended,30.0,2014-04-06,http://www.hbo.com/silicon-valley/,"{'time': '22:00', 'days': ['Sunday']}",{'average': 8.5},94,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 33759, 'thetvdb': 277165, 'imdb': 'tt2575988'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/215/538434.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/215/538434.jpg'}","<p>In the high-tech gold rush of modern Silicon Valley, the people most qualified to succeed are the least capable of handling success. From Mike Judge comes this satire about a programmer whose game-changing algorithm becomes the subject of a valley-wide bidding war.</p>",1604233967,"{'self': {'href': 'http://api.tvmaze.com/shows/143'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1757884'}}"
144,http://www.tvmaze.com/shows/144/the-comeback,The Comeback,Scripted,English,['Comedy'],Ended,30.0,2005-06-05,http://www.hbo.com/the-comeback,"{'time': '22:00', 'days': ['Sunday']}",{'average': 8},69,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 5689, 'thetvdb': 75383, 'imdb': 'tt0434672'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/280/700748.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/280/700748.jpg'}","<p>The limited comedy series stars Lisa Kudrow as the embattled Valerie Cherish, a fading TV ""It Girl"" who was once so desperate to stay in the spotlight that she allowed cameras to follow her every move as she appeared on a new sitcom - with disastrous results. Now, it's ten years later, and Valerie thinks she has it all figured out this time. She doesn't.</p>",1603939775,"{'self': {'href': 'http://api.tvmaze.com/shows/144'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/57793'}}"
145,http://www.tvmaze.com/shows/145/house-of-lies,House of Lies,Scripted,English,"['Drama', 'Comedy']",Ended,30.0,2012-01-08,http://www.sho.com/sho/house-of-lies/home,"{'time': '21:00', 'days': ['Sunday']}",{'average': 7.8},76,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 27561, 'thetvdb': 247909, 'imdb': 'tt1797404'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2003.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2003.jpg'}","<p>Charming, fast talking Marty Kaan and his crack team of management consultants know how to play the corporate game better than anyone, by using every dirty trick in the book to woo powerful CEOs and close huge deals. In the board rooms, barrooms, and bedrooms of the power elite, corruption is business as usual and everyone's out for themselves first. Nothing is sacred in this scathing, irreverent satire of corporate America today.</p>",1603939550,"{'self': {'href': 'http://api.tvmaze.com/shows/145'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/678040'}}"
146,http://www.tvmaze.com/shows/146/episodes,Episodes,Scripted,English,['Comedy'],Ended,30.0,2011-01-09,http://www.sho.com/sho/episodes/home,"{'time': '22:00', 'days': ['Sunday']}",{'average': 8},83,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 23953, 'thetvdb': 123581, 'imdb': 'tt1582350'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/123/309535.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/123/309535.jpg'}","<p>Matt LeBlanc stars as Matt LeBlanc in <b>Episodes</b>, the hilarious comedy series about remaking a comedy series. When husband and wife writing team Sean and Beverly set out to reproduce their British TV hit for an American network, all of their worst fears come true as Hollywood lives up to its reputation for absurdity. Not only does the network cast Matt LeBlanc in the starring role, but Matt takes the lead in deviously twisting their beloved series into a terrible cliché, while testing the couple's marriage with diversions and temptations.</p>",1603939102,"{'self': {'href': 'http://api.tvmaze.com/shows/146'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1126359'}}"
147,http://www.tvmaze.com/shows/147/nurse-jackie,Nurse Jackie,Scripted,English,"['Drama', 'Comedy']",Ended,30.0,2009-06-08,,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8},81,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 19651, 'thetvdb': 95731, 'imdb': 'tt1190689'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2021.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2021.jpg'}","<p>Every day is a matter of life and death in a hectic New York City hospital, but for <b>Nurse Jackie</b> that's the easiest part. Between chronic back pain that won't quit, and a personal life on the constant edge of collapse, it's going to take a white lie here, a bent rule there, and a handful of secret strategies to relieve the pain, and stay one step ahead of total disaster.</p>",1598093949,"{'self': {'href': 'http://api.tvmaze.com/shows/147'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/155560'}}"
148,http://www.tvmaze.com/shows/148/web-therapy,Web Therapy,Scripted,English,['Comedy'],Ended,30.0,2011-07-19,,"{'time': '23:00', 'days': ['Wednesday']}",{'average': 7},0,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 28687, 'thetvdb': 250078, 'imdb': 'tt1930123'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2036.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2036.jpg'}","<p>Fiona Wallice is a therapist with little patience for her patients. Tired of hearing about people's problems for fifty long minutes, she devises a new treatment, the three-minute video chat. And still, the sessions end up being largely about her. If she's your therapist, you've got problems. Emmy Award® winner Lisa Kudrow co-created, produces and stars in this outrageous therapeutic send-up. Originally produced as webisodes, <b>Web Therapy</b> features an A-list guest cast who, along with Kudrow, improvise their performances with hilarious results.</p>",1580596007,"{'self': {'href': 'http://api.tvmaze.com/shows/148'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/41116'}}"
149,http://www.tvmaze.com/shows/149/masters-of-sex,Masters of Sex,Scripted,English,"['Drama', 'Romance', 'History']",Ended,60.0,2013-09-29,http://www.sho.com/sho/masters-of-sex/home,"{'time': '22:00', 'days': ['Sunday']}",{'average': 7.3},83,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 32002, 'thetvdb': 261557, 'imdb': 'tt2137109'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/46/117234.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/46/117234.jpg'}","<p><b>Masters of Sex</b> is a drama that portrays the real-life pioneers of the science of human sexuality, William Masters and Virginia Johnson. The series chronicles the unusual lives, romance, and pop culture trajectory of Masters and Johnson. Their research touched off the sexual revolution and took them from a midwestern teaching hospital in St. Louis to the cover of Time magazine and nearly a dozen appearances on Johnny Carson's couch.</p>",1603938233,"{'self': {'href': 'http://api.tvmaze.com/shows/149'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/882606'}}"
150,http://www.tvmaze.com/shows/150/shameless,Shameless,Scripted,English,"['Drama', 'Comedy']",Running,60.0,2011-01-09,http://www.sho.com/sho/shameless/home,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.6},100,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 25117, 'thetvdb': 161511, 'imdb': 'tt1586680'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/284/712350.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/284/712350.jpg'}","<p><b>Shameless</b> is a fiercely engaging and fearlessly twisted series. Chicagoan Frank Gallagher is the proud single dad of six smart, industrious, independent kids, who without him would be... perhaps better off. When Frank's not at the bar spending what little money they have, he's passed out on the floor. But the kids have found ways to grow up in spite of him. They may not be like any family you know, but they make no apologies for being exactly who they are.</p>",1612290048,"{'self': {'href': 'http://api.tvmaze.com/shows/150'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1978884'}, 'nextepisode': {'href': 'http://api.tvmaze.com/episodes/2000237'}}"
151,http://www.tvmaze.com/shows/151/the-newsroom,The Newsroom,Scripted,English,['Drama'],Ended,60.0,2012-06-24,https://www.hbo.com/the-newsroom,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.8},85,"{'id': 8, 'name': 'HBO', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 31286, 'thetvdb': 256227, 'imdb': 'tt1870479'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2066.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2066.jpg'}","<p><b>The Newsroom</b> follows the members of a cable news team on their quixotic mission to do the news well in the face of a fickle audience, corporate mandates and tangled personal relationships.</p>",1603938702,"{'self': {'href': 'http://api.tvmaze.com/shows/151'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/11189'}}"
152,http://www.tvmaze.com/shows/152/ray-donovan,Ray Donovan,Scripted,English,"['Drama', 'Action', 'Crime']",Ended,60.0,2013-06-30,http://www.sho.com/sho/ray-donovan/home,"{'time': '20:00', 'days': ['Sunday']}",{'average': 8.2},96,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30309, 'thetvdb': 259866, 'imdb': 'tt2249007'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/212/531511.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/212/531511.jpg'}","<p>Set in the sprawling mecca of the rich and famous, Ray Donovan does the dirty work for LA's top power players as the go-to guy who makes the problems of the city's celebrities, superstar athletes, and business moguls disappear. This powerful drama unfolds when his father is unexpectedly released from prison, setting off a chain of events that shakes the Donovan family to its core.</p>",1611859031,"{'self': {'href': 'http://api.tvmaze.com/shows/152'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1691258'}}"
153,http://www.tvmaze.com/shows/153/utopia,Utopia,Reality,English,[],Ended,60.0,2014-09-07,,"{'time': '20:00', 'days': ['Friday']}",{'average': None},0,"{'id': 4, 'name': 'FOX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 39954, 'thetvdb': 282654, 'imdb': 'tt3703500'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2090.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2090.jpg'}","<p>Get ready to witness the birth of a brave new world. On the daring unscripted series <b>Utopia</b>, 15 pioneering Americans wave goodbye - for an entire year - to the lives they've known, move to a remote location and set out to create a society from scratch. They've got limited supplies, wildly diverse backgrounds and zero bathrooms.</p>",1557512898,"{'self': {'href': 'http://api.tvmaze.com/shows/153'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/15845'}}"
154,http://www.tvmaze.com/shows/154/sanctuary,Sanctuary,Scripted,English,"['Drama', 'Adventure', 'Science-Fiction']",Ended,60.0,2008-10-03,,"{'time': '22:00', 'days': ['Friday']}",{'average': 7.8},81,"{'id': 16, 'name': 'Syfy', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 18682, 'thetvdb': 80159, 'imdb': 'tt0965394'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2119.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2119.jpg'}","<p><b>Sanctuary</b> follows the adventures of the beautiful, enigmatic and always surprising Dr. Helen Magnus, a brilliant scientist who holds the secrets of a clandestine population and a group of strange and sometimes terrifying beings that hide among humans.</p><p>Along with her new recruit, forensic psychiatrist Dr. Will Zimmerman, her quirky tech wiz Henry and her fearless daughter Ashley, Magnus seeks to protect this threatened phenomena as well as unlock the mysteries behind their existence.</p>",1597775486,"{'self': {'href': 'http://api.tvmaze.com/shows/154'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/11288'}}"
155,http://www.tvmaze.com/shows/155/beauty-and-the-beast,Beauty and the Beast,Scripted,English,"['Drama', 'Horror', 'Romance']",Ended,60.0,2012-10-11,http://www.cwtv.com/shows/beauty-and-the-beast,"{'time': '21:00', 'days': ['Thursday']}",{'average': 7.2},83,"{'id': 5, 'name': 'The CW', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30717, 'thetvdb': 258959, 'imdb': 'tt2193041'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2128.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2128.jpg'}","<p>Detective Catherine Chandler is a smart, no-nonsense homicide detective. When she was a teenager, she witnessed the murder of her mother at the hands of two gunmen and herself was saved by someone – or something. Years have passed and while investigating a murder, Catherine discovers a clue that leads her to Vincent Keller, who was reportedly killed in 2002. Catherine learns that Vincent is actually still alive and that it was he who saved her many years before. For mysterious reasons that have forced him to live outside of traditional society, Vincent has been in hiding for the past 10 years to guard his secret – when he is enraged, he becomes a terrifying beast, unable to control his super-strength and heightened senses.</p>",1603938095,"{'self': {'href': 'http://api.tvmaze.com/shows/155'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/905489'}}"
156,http://www.tvmaze.com/shows/156/twin-peaks,Twin Peaks,Scripted,English,"['Drama', 'Crime', 'Supernatural']",Ended,60.0,1990-04-08,http://www.sho.com/twin-peaks,"{'time': '21:00', 'days': ['Sunday']}",{'average': 8.1},93,"{'id': 9, 'name': 'Showtime', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 6450, 'thetvdb': 70533, 'imdb': 'tt0098936'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/99/249543.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/99/249543.jpg'}","<p>Set in the fictional town of Twin Peaks in northeast Washington state, this is the story of FBI Special Agent Dale Cooper and his investigation of the murder of a popular local teenage schoolgirl, Laura Palmer.</p>",1611674026,"{'self': {'href': 'http://api.tvmaze.com/shows/156'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1157787'}}"
157,http://www.tvmaze.com/shows/157/the-americans,The Americans,Scripted,English,"['Drama', 'Espionage']",Ended,60.0,2013-01-30,http://www.fxnetworks.com/theamericans,"{'time': '22:00', 'days': ['Wednesday']}",{'average': 8.6},93,"{'id': 13, 'name': 'FX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 30449, 'thetvdb': 261690, 'imdb': 'tt2149175'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/146/366911.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/146/366911.jpg'}",<p><b>The Americans</b> is a period drama about the complex marriage of two KGB spies posing as Americans in suburban Washington D.C. shortly after Ronald Reagan is elected President.</p>,1603937713,"{'self': {'href': 'http://api.tvmaze.com/shows/157'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/1384837'}}"
158,http://www.tvmaze.com/shows/158/fringe,Fringe,Scripted,English,"['Drama', 'Action', 'Science-Fiction']",Ended,60.0,2008-09-09,,"{'time': '21:00', 'days': ['Friday']}",{'average': 8.8},94,"{'id': 4, 'name': 'FOX', 'country': {'name': 'United States', 'code': 'US', 'timezone': 'America/New_York'}}",,"{'tvrage': 18388, 'thetvdb': 82066, 'imdb': 'tt1119644'}","{'medium': 'http://static.tvmaze.com/uploads/images/medium_portrait/0/2245.jpg', 'original': 'http://static.tvmaze.com/uploads/images/original_untouched/0/2245.jpg'}","<p>When an international flight lands at Boston's Logan Airport and the passengers and crew have all died grisly deaths, FBI Special Agent Olivia Dunham is called in to investigate. After her partner is nearly killed during the investigation, a desperate Olivia searches frantically for someone to help, leading her to Dr. Walter Bishop, our generation's Einstein. There's only one catch: he's been institutionalized for the last twenty years, and the only way to question him requires pulling his estranged son Peter in to help. When Olivia's investigation leads her to a manipulative corporate executive, she and her team will discover that what happened on Flight 627 is only a small piece of a larger, more shocking truth and will explore the blurring line between the possible and the impossible.</p>",1573685530,"{'self': {'href': 'http://api.tvmaze.com/shows/158'}, 'previousepisode': {'href': 'http://api.tvmaze.com/episodes/11492'}}"
